left foot,,,,,,,,,,,,,,right foot,,,,,,,,,,,,,
accXg1024Hz,accYg1024Hz,accZg1024Hz,gyroXdegs1024Hz,gyroYdegs1024Hz,gyroZdegs1024Hz,HS_left,TO_left,turnLeft,turnRight,angleX_Left,angleY_Left,angleZ_Left,FF,accXg1024Hz,accYg1024Hz,accZg1024Hz,gyroXdegs1024Hz,gyroYdegs1024Hz,gyroZdegs1024Hz,HS_right,TO_right,turnLeft,turnRight,angleX_Right,angleY_Right,angleZ_Right,FF
1.210124,-3.131028,0.274777,139.611051,22.820553,361.00396,0,0,0,0,0.1923653,-0.23156973,13.96776366,0,0.101581,-1.005322,-0.047222,4.97082,-4.356814,-25.14968,0,0,0,0,0.47846848,-0.24637783,-0.97001469,0
1.696458,-3.243188,0.288041,110.292641,-3.428719,343.070056,0,0,0,0,1.29529171,-0.26585692,17.39846422,0,0.125465,-1.060417,-0.031352,-6.872677,-2.235191,-30.966362,0,0,0,0,0.40974171,-0.26872974,-1.27967831,0
2.275322,-2.937138,0.323231,100.987606,-40.277972,314.059125,0,0,0,0,2.30516777,-0.66863664,20.53905547,0,0.094627,-1.281323,0.005772,-19.077898,4.571307,-36.9063,0,0,0,0,0.21896273,-0.22301667,-1.64874131,0
2.894586,-2.370918,0.412031,117.936493,-92.948573,275.209064,0,0,0,0,3.4845327,-1.59812237,23.29114611,0,0.094582,-1.273457,0.001803,-14.869497,8.778204,-43.994968,0,0,0,0,0.07026776,-0.13523463,-2.08869099,0
3.405906,-1.88972,0.278976,163.789436,-154.928944,227.818961,0,0,0,0,5.12242706,-3.14741181,25.56933572,0,0.074873,-1.261629,0.005781,-7.887829,9.13397,-54.954686,0,0,0,0,-0.00861053,-0.04389493,-2.63823785,0
3.633251,-1.732425,-0.292647,207.262037,-203.546814,175.249625,0,0,0,0,7.19504743,-5.18287995,27.32183197,0,0.078928,-1.245671,0.025179,-10.563668,4.946545,-76.144294,0,0,0,0,-0.11424721,0.00557052,-3.39968079,0
3.656299,-1.958984,-1.235392,205.66956,-214.826046,126.22789,0,0,0,0,9.25174303,-7.33114041,28.58411087,0,0.055741,-1.265007,0.084169,-19.852317,1.077225,-86.741745,0,0,0,0,-0.31277038,0.01634277,-4.26709824,0
3.563109,-2.517619,-2.080806,120.720345,-183.359831,81.31884,0,0,0,0,10.45894648,-9.16473872,29.39729927,0,0.028267,-1.284723,0.096271,-24.93629,-4.079551,-99.491296,0,0,0,0,-0.56213328,-0.02445274,-5.2620112,0
3.422672,-2.92681,-2.243247,-43.769545,-124.686171,28.711242,0,0,0,0,10.02125103,-10.41160043,29.68441169,0,0.043946,-1.324354,0.072985,-31.566096,-4.914237,-113.142529,0,0,0,0,-0.87779424,-0.07359511,-6.39343649,0
3.144329,-2.621361,-1.743988,-193.268453,-65.899591,-34.258307,0,0,0,0,8.0885665,-11.07059634,29.34182862,0,0.059465,-1.356242,0.030089,-31.888458,-6.828908,-128.003179,0,0,0,0,-1.19667882,-0.14188419,-7.67346828,0
1.57332,-3.384189,1.882626,78.973333,-220.208935,-282.057443,0,0,0,0,8.87829983,-13.27268569,26.52125419,0,0.074901,-1.404047,-0.028327,-32.541981,-4.60606,-144.25149,0,0,0,0,-1.52209863,-0.18794479,-9.11598318,0
-0.142149,-1.536478,1.589732,-148.078961,-72.107324,-265.760297,0,0,0,0,7.39751022,-13.99375893,23.86365122,0,0.094206,-1.515233,-0.113664,-22.96997,-0.829136,-164.700241,0,0,0,0,-1.75179833,-0.19623615,-10.76298559,0
-1.536398,-0.381641,0.262848,-244.948382,41.506591,-309.608186,0,0,0,0,4.9480264,-13.57869302,20.76756936,0,0.078495,-1.673483,-0.147525,-16.205688,7.312818,-189.399333,0,0,0,0,-1.91385521,-0.12310797,-12.65697892,0
-0.850356,-0.092845,-0.679374,-150.129567,131.108499,-390.604287,0,1,0,0,3.44673073,-12.26760803,16.86152649,0,0.046852,-1.895254,-0.219878,-0.685304,14.08207,-221.432122,0,0,0,0,-1.92070825,0.01771273,-14.87130014,0
0.599747,-0.866375,-0.829122,9.952389,139.501891,-363.359211,0,0,0,0,3.54625462,-10.87258912,13.22793438,0,0.057688,-2.074353,-0.40239,16.347337,24.014621,-257.87498,0,0,0,0,-1.75723488,0.25785894,-17.45004994,0
1.069123,-1.536165,-0.699381,-14.540557,91.30083,-291.345019,0,0,0,0,3.40084905,-9.95958082,10.31448419,0,0.064535,-2.202071,-0.577439,40.394348,42.040763,-302.827813,0,0,0,0,-1.3532914,0.67826657,-20.47832807,0
0.918074,-1.311585,-0.555045,19.836936,-0.242754,-206.187215,0,0,0,0,3.59921841,-9.96200836,8.25261204,0,-0.033345,-2.431068,-0.543624,44.610872,63.054089,-351.253296,0,0,0,0,-0.90718268,1.30880746,-23.99086103,0
0.690968,-1.257186,-0.325987,73.982475,-57.038815,-146.647844,0,0,0,0,4.33904316,-10.53239651,6.7861336,0,-0.088365,-2.692163,-0.588117,59.144502,69.692305,-400.444319,0,0,0,0,-0.31573766,2.00573051,-27.99530422,0
0.208467,-1.353916,0.166843,46.614517,-40.200092,-110.580941,0,0,0,0,4.80518833,-10.93439743,5.68032419,0,-0.03506,-2.792717,-0.337514,52.332696,66.565915,-446.476717,0,0,0,0,0.2075893,2.67138966,-32.46007139,0
0.037137,-1.315088,0.338605,-0.488128,0.614557,-81.100276,0,0,0,0,4.80030705,-10.92825186,4.86932143,0,0.049174,-2.917594,-0.176913,34.917681,63.315257,-474.666733,0,0,0,0,0.55676611,3.30454223,-37.20673872,0
0.109093,-1.196021,0.222644,-36.264965,16.596455,-58.841236,0,0,0,0,0,0,0,1,0.214816,-2.980456,-0.189497,-26.671803,70.504481,-484.818529,0,0,0,0,0.29004808,4.00958704,-42.05492401,0
0.145335,-0.949527,-0.028122,-23.336331,10.982677,-40.736149,0,0,0,0,0,0,0,1,0.37732,-3.32736,-0.168608,-35.697916,60.959452,-491.437523,1,0,0,0,-0.06693108,4.61918156,-46.96929924,0
0.161251,-0.977482,0.009442,0.172142,-6.596488,-28.548007,0,0,0,0,0,0,0,1,0.203494,-3.431028,-0.240718,5.601242,55.476812,-465.502323,0,0,0,0,-0.01091866,5.17394968,-51.62432247,0
0.069447,-1.045047,0.111031,-8.415533,-1.309866,-20.258224,0,0,0,0,0,0,0,1,-0.674417,-2.478378,-0.330858,87.187056,71.564297,-409.836183,0,0,0,0,0.8609519,5.88959265,-55.7226843,0
0.009595,-1.05658,0.091852,-23.321165,5.211893,-14.760931,0,0,0,0,0,0,0,1,-2.334441,-0.825107,-0.955774,148.594141,68.329961,-298.020699,0,0,0,0,2.34689331,6.57289226,-58.70289129,0
0.049581,-0.985172,0.028359,-21.609665,2.870056,-13.168047,0,0,0,0,0,0,0,1,-0.600398,-0.251696,-0.395346,168.38795,-2.915419,-183.777199,0,0,0,0,4.03077281,6.54373807,-60.54066328,0
0.025628,-0.996919,0.024374,-16.140482,-1.100148,-10.595231,0,0,0,0,0,0,0,1,-0.777199,-0.306849,-0.323117,-7.367145,47.461599,-3.518889,0,0,0,0,3.95710136,7.01835406,-60.57585217,0
-0.010338,-1.040381,0.042693,-17.778839,-0.066795,-9.023528,0,0,0,0,0,0,0,1,-1.487865,-0.796297,-0.57567,40.165857,14.310152,88.963761,0,0,0,0,4.35875993,7.16145558,-59.68621456,0
0.013661,-0.99683,0.016775,-21.123274,-0.534695,-8.721391,0,0,0,0,0,0,0,1,-1.111647,-1.110168,-0.439439,76.533385,13.19863,99.617865,0,0,0,0,5.12409378,7.29344188,-58.69003591,0
0.013654,-0.996725,0.001569,-14.842832,-1.673111,-6.738836,0,0,0,0,0,0,0,1,-0.962686,-0.750659,-0.462929,80.475798,17.577489,107.013341,0,0,0,0,5.92885176,7.46921677,-57.6199025,0
0.005667,-1.008732,0.027991,-12.906759,-2.531062,-6.643827,0,0,0,0,0,0,0,1,-0.81325,-0.355027,-0.4124,55.906146,26.714959,117.966258,0,0,0,0,6.48791322,7.73636636,-56.44023992,0
0.017634,-1.00474,0.016646,-14.955697,-2.870919,-6.887748,0,0,0,0,0,0,0,1,-0.821068,-0.188783,-0.358858,30.760939,29.949481,137.818889,0,0,0,0,6.79552261,8.03586117,-55.06205103,0
0.013661,-0.99683,0.016775,-12.992473,-1.977186,-6.796982,0,0,0,0,0,0,0,1,-0.863589,-0.239414,-0.25646,23.088866,26.317456,159.796335,0,0,0,0,7.02641127,8.29903573,-53.46408768,0
0.009665,-1.000767,0.016713,-10.482529,-4.500532,-5.490305,0,0,0,0,0,0,0,1,-0.882696,-0.298161,-0.189382,26.264316,16.368582,178.299091,0,0,0,0,7.28905443,8.46272155,-51.68109677,0
0.005684,-1.00086,0.03192,-8.781792,-3.182248,-4.47121,0,0,0,0,0,0,0,1,-0.839317,-0.258479,-0.178302,22.085233,5.102877,191.379255,0,0,0,0,7.50990676,8.51375032,-49.76730422,0
0.009662,-1.008849,0.043196,-8.965327,-2.811661,-4.844021,0,0,0,0,0,0,0,1,-0.780442,-0.211141,-0.202598,5.513199,-5.329793,199.957607,0,0,0,0,7.56503875,8.46045239,-47.76772815,0
0.001664,-1.020672,0.043008,-11.283134,-4.472805,-5.181492,0,0,0,0,0,0,0,1,-0.701468,-0.254349,-0.198994,-13.448041,-15.936157,206.7098,0,0,0,0,7.43055834,8.30109082,-45.70063015,0
0.061481,-1.032991,0.084614,-15.409139,-2.877632,-5.828459,0,0,0,0,0,0,0,1,-0.641889,-0.384314,-0.17502,-23.665181,-27.756655,214.626364,0,0,0,0,7.19390653,8.02352427,-43.55436651,0
0.04155,-1.016818,0.039257,-18.99972,-4.445063,-6.786266,0,0,0,0,0,0,0,1,-0.578457,-0.498538,-0.159018,-24.246442,-39.572543,225.084018,0,0,0,0,6.95144211,7.62779884,-41.30352633,0
-0.006249,-0.980974,0.017036,-19.201311,0.440193,-6.694537,0,0,0,0,0,0,0,1,-0.523035,-0.565432,-0.147222,-24.240395,-49.810756,239.96495,0,0,0,0,6.70903816,7.12969128,-38.90387683,0
-0.002302,-1.000678,0.009113,-18.806767,2.411621,-7.414921,0,0,0,0,0,0,0,1,-0.459982,-0.64841,-0.17447,-25.416924,-55.831728,258.107213,0,0,0,0,6.45486892,6.571374,-36.3228047,0
-0.010274,-1.008841,0.050806,-20.229252,2.812309,-8.019051,0,0,0,0,0,0,0,1,-0.385093,-0.735307,-0.201783,-26.871086,-58.078545,273.476384,0,0,0,0,6.18615806,5.99058855,-33.58804086,0
0.001669,-1.024806,0.069555,-34.658568,2.985279,-9.992268,0,0,0,0,0,0,0,1,-0.321926,-0.818161,-0.21339,-29.611372,-56.912865,284.799867,0,0,0,0,5.89004434,5.4214599,-30.74004219,0
-0.014212,-0.956781,-0.051007,-34.636122,4.168294,-12.680772,0,0,0,0,0,0,0,1,-0.274495,-0.93267,-0.228541,-32.687421,-53.621895,291.952282,0,0,0,0,5.56317013,4.88524095,-27.82051937,0
0.013709,-0.936621,-0.122927,-18.011899,3.086948,-12.488271,0,0,0,0,0,0,0,1,-0.234896,-1.031313,-0.232018,-34.125278,-49.171529,299.361942,0,0,0,0,5.22191735,4.39352566,-24.82689995,0
0.00564,-0.988013,-0.112347,-8.00448,3.619632,-11.535903,0,0,0,0,0,0,0,1,-0.227014,-1.086695,-0.247301,-34.915566,-44.639874,309.919018,0,0,0,0,4.87276169,3.94712692,-21.72770977,0
0.009643,-0.99637,-0.04785,-3.817969,4.642898,-11.997611,0,0,0,0,0,0,0,1,-0.218981,-1.17357,-0.250614,-35.735939,-40.395103,324.338009,0,0,0,0,4.5154023,3.54317589,-18.48432968,0
0.00569,-0.996885,0.028182,-5.82558,3.322754,-12.773177,0,0,0,0,0,0,0,1,-0.230603,-1.276255,-0.249738,-39.474512,-37.124037,338.64964,0,0,0,0,4.12065718,3.17193552,-15.09783328,0
0.013639,-1.012758,0.035528,-9.636472,2.532241,-15.321027,0,0,0,0,0,0,0,1,-0.238321,-1.359189,-0.249044,-45.707072,-35.769729,350.5651,0,0,0,0,3.66358646,2.81423823,-11.59218228,0
0.017624,-1.008663,0.012781,-17.543765,3.133981,-15.235989,0,0,0,0,-0.17543765,0.03133981,-0.15235989,0,-0.234026,-1.505206,-0.240145,-53.630816,-36.232039,356.75729,0,0,0,0,3.1272783,2.45191784,-8.02460938,0
0.013572,-1.032055,-0.029417,-14.27797,0.528747,-15.538409,0,0,0,0,-0.31821735,0.03662728,-0.30774398,0,-0.233433,-1.670758,-0.203694,-59.706421,-39.615416,355.733338,0,0,0,0,2.53021409,2.05576368,-4.467276,0
0.033549,-1.02048,0.00118,-15.179206,-0.227571,-17.893639,0,0,0,0,-0.47000941,0.03435157,-0.48668037,0,-0.201215,-1.848016,-0.159588,-64.867816,-46.115493,352.140698,0,0,0,0,1.88153593,1.59460875,-0.94586902,0
0.029549,-1.028418,0.008657,-10.636589,-1.657695,-19.143043,0,0,0,0,-0.5763753,0.01777462,-0.6781108,0,-0.141338,-1.997445,-0.100275,-69.124202,-55.841327,351.805891,0,0,0,0,1.19029391,1.03619548,2.57218989,0
0.033512,-1.04836,0.034948,-10.121811,-5.149548,-21.009395,0,0,0,0,-0.67759341,-0.03372086,-0.88820475,0,-0.038226,-2.178571,-0.06844,-73.100742,-66.744277,355.960828,0,0,0,0,0.45928649,0.36875271,6.13179817,0
0.021436,-1.091341,-0.026573,-7.342134,-7.618825,-23.746623,0,0,0,0,-0.75101475,-0.10990911,-1.12567098,0,0.167108,-2.371631,-0.080351,-75.908902,-74.47726,364.024495,0,0,0,0,-0.29980253,-0.37601989,9.77204312,0
-0.022603,-1.153628,-0.137822,-3.775119,-11.764725,-28.654867,0,0,0,0,-0.78876594,-0.22755636,-1.41221965,0,0.557142,-2.572817,-0.179714,-75.065028,-71.741064,369.897586,0,0,0,0,-1.05045281,-1.09343053,13.47101898,0
-0.002554,-1.094401,-0.144476,-2.743037,-7.442501,-37.322819,0,0,0,0,-0.81619631,-0.30198137,-1.78544784,0,1.029903,-2.765965,-0.287624,-77.492218,-54.25112,368.15191,0,0,0,0,-1.82537499,-1.63594173,17.15253808,0
0.005385,-1.122305,-0.110711,4.940937,-3.190881,-42.539425,0,0,0,0,-0.76678694,-0.33389018,-2.21084209,0,1.479486,-2.982397,-0.336514,-73.193935,-28.54206,357.044553,0,0,0,0,-2.55731434,-1.92136233,20.72298361,0
0.00936,-1.134296,-0.091896,8.83636,-2.298093,-47.170966,0,0,0,0,-0.67842334,-0.35687111,-2.68255175,0,1.964467,-3.084087,-0.367011,-48.384432,1.133089,337.238255,0,0,0,0,-3.04115866,-1.91003144,24.09536616,0
0.009283,-1.181895,-0.062247,14.291352,0.139774,-52.884121,0,0,0,0,-0.53550982,-0.35547337,-3.21139296,0,2.530665,-2.771803,-0.502986,-22.70778,36.737083,309.93772,0,0,0,0,-3.26823646,-1.54266061,27.19474336,0
0.009224,-1.221622,-0.02867,14.612369,1.905154,-60.647094,0,0,0,0,-0.38938613,-0.33642183,-3.8178639,0,3.249378,-2.207254,-0.74378,-29.549713,87.019356,278.105463,0,0,0,0,-3.56373359,-0.67246705,29.97579799,0
0.025088,-1.27722,0.008448,12.127665,1.619317,-70.544257,0,0,0,0,-0.26810948,-0.32022866,-4.52330647,0,3.942354,-1.795088,-0.772045,-67.970459,152.86691,241.395855,0,0,0,0,-4.24343818,0.85620205,32.38975654,0
0.00912,-1.276934,-0.02576,6.883197,2.719501,-92.60847,0,0,0,0,-0.19927751,-0.29303365,-5.44939117,0,4.230034,-1.489593,-0.178395,-117.615159,211.452158,193.627745,0,0,0,0,-5.41958977,2.97072363,34.32603399,0
-0.006917,-1.308109,-0.079486,9.958702,5.621954,-105.043306,0,0,0,0,-0.09969049,-0.23681411,-6.49982423,0,4.104064,-1.572231,0.898607,-155.095337,229.519589,133.22582,0,0,0,0,-6.97054314,5.26591952,35.65829219,0
-0.006966,-1.33175,-0.087471,14.531904,8.381923,-119.035054,0,0,0,0,0.04562855,-0.15299488,-7.69017477,0,3.744895,-2.202099,1.754851,-132.151203,195.866297,59.423189,0,0,0,0,-8.29205517,7.22458249,36.25252408,0
-0.007005,-1.363658,-0.042362,16.609301,9.338825,-135.482932,0,0,0,0,0.21172156,-0.05960663,-9.04500409,0,3.470802,-2.548928,1.923935,-17.658809,130.106093,-24.147001,0,0,0,0,-8.46864326,8.52564342,36.01105407,0
-0.007091,-1.419234,-0.001437,16.478819,7.048183,-154.279181,0,0,0,0,0.37650975,0.0108752,-10.5877959,0,2.878172,-2.571442,1.760724,125.207078,54.062968,-96.122144,0,0,0,0,-7.21657248,9.0662731,35.04983263,0
-0.007245,-1.518486,0.073002,14.851853,1.573095,-175.516213,0,0,0,0,0.52502828,0.02660615,-12.34295803,0,-0.300838,-0.48876,-1.009881,637.078736,-21.077669,-298.583221,0,0,0,0,-0.84578512,8.85549641,32.06400042,0
-0.007485,-1.648935,0.089908,8.813575,-2.4716,-200.93791,0,0,0,0,0.61316403,0.00189015,-14.35233713,0,-2.358033,-0.955399,-0.446239,391.9605,15.457523,-330.506848,0,0,0,0,3.07381988,9.01007164,28.75893194,0
-0.071615,-1.830763,0.140221,0.045939,-5.196342,-232.281995,0,0,0,0,0.61362342,-0.05007327,-16.67515708,0,-1.957445,-0.366272,0.027029,196.856443,-55.657072,-462.639273,0,0,0,0,5.04238431,8.45350092,24.13253921,0
-0.055854,-1.978242,0.327937,-15.695436,-18.234364,-267.678496,0,0,0,0,0.45666906,-0.23241691,-19.35194204,0,-0.101941,-0.038442,0.952019,-19.663977,-123.260038,-484.7226,0,1,0,0,4.84574454,7.22090054,19.28531321,0
-0.032247,-2.184716,0.476679,-32.414532,-39.762447,-307.260436,0,0,0,0,0.13252374,-0.63004138,-22.4245464,0,1.131865,-1.66206,0.465672,11.57623,-103.600756,-413.736519,0,0,0,0,4.96150684,6.18489298,15.14794802,0
-0.076803,-2.600782,0.694298,-81.780505,-44.204525,-350.448793,0,0,0,0,-0.68528131,-1.07208663,-25.92903433,0,1.135275,-1.65471,0.395201,44.820394,-55.80055,-315.506915,0,0,0,0,5.40971078,5.62688748,11.99287887,0
-0.212501,-2.594734,0.451107,-91.343338,-58.570811,-393.771832,0,0,0,0,-1.59871469,-1.65779474,-29.86675265,0,1.111741,-1.444919,0.468089,-30.375515,24.343219,-224.812328,0,0,0,0,5.10595563,5.87031967,9.74475559,0
-0.233057,-2.841354,0.142979,-98.754735,-52.813604,-435.663437,0,0,0,0,-2.58626204,-2.18593078,-34.22338702,0,0.61111,-1.462118,-0.051748,-55.464474,49.583978,-151.677526,0,0,0,0,4.55131089,6.36615945,8.22798033,0
-0.025905,-2.936103,0.046344,-85.19214,-46.02956,-463.162642,0,0,0,0,-3.43818344,-2.64622638,-38.85501344,0,0.356459,-1.433558,-0.354929,-34.76769,23.46749,-101.835502,0,0,0,0,4.20363399,6.60083435,7.20962531,0
0.153164,-3.162323,0.12629,-84.797243,-47.769907,-470.46538,1,0,0,0,-4.28615587,-3.12392545,-43.55966724,0,0.13469,-1.411396,-0.478448,23.631415,-7.874861,-69.139734,0,0,0,0,4.43994814,6.52208574,6.51822797,0
0.165026,-3.205508,0.083768,-104.361743,-48.197837,-465.429597,0,0,0,0,-5.3297733,-3.60590382,-48.21396321,0,0.1805,-0.949667,-0.024818,55.343033,-16.471162,-60.688566,0,0,0,0,0,0,0,1
-0.022271,-3.202964,0.369009,-138.948706,-47.343274,-452.256739,0,0,0,0,-6.71926036,-4.07933656,-52.7365306,0,0.255303,-0.894208,-0.025842,-0.589242,1.546805,-40.646278,0,0,0,0,0,0,0,1
-0.527205,-2.452769,0.620771,-222.231571,-48.695774,-415.549933,0,0,0,0,-8.94157607,-4.5662943,-56.89202993,0,0.15981,-0.994291,-0.168996,-12.290138,12.146084,-25.113227,0,0,0,0,0,0,0,1
-1.217362,-0.540943,0.883713,-223.469143,-35.848533,-345.75476,0,0,0,0,-11.1762675,-4.92477963,-60.34957753,0,0.092635,-1.093534,-0.214625,17.096008,2.547809,-17.94687,0,0,0,0,0,0,0,1
-1.427452,0.08646,1.057373,-165.058713,-55.524884,-257.518051,0,0,0,0,-12.82685463,-5.48002847,-62.92475804,0,0.101166,-1.013682,-0.105811,27.810043,1.348194,-12.618916,0,0,0,0,0,0,0,1
-0.58841,1.01103,0.631022,-18.029098,-99.609057,-127.098025,0,0,0,0,-13.00714561,-6.47611904,-64.19573829,0,0.069537,-1.013852,-0.117286,13.090198,8.594059,-10.223253,0,0,0,0,0,0,0,1
-0.942523,-0.646456,0.600589,19.115243,-109.975987,31.502969,0,0,0,0,-12.81599318,-7.57587891,-63.8807086,0,0.041747,-1.033908,-0.148193,20.176033,8.275207,-10.519048,0,0,0,0,0,0,0,1
-1.657238,-0.996979,0.203534,-46.298626,-84.331838,124.624865,0,0,0,0,-13.27897944,-8.41919729,-62.63445995,0,0.045892,-1.005982,-0.113246,27.111272,6.118909,-10.495564,0,0,0,0,0,0,0,1
-1.330885,-1.325163,0.114507,-123.963151,-57.119792,143.74721,0,0,0,0,-14.51861095,-8.99039521,-61.19698785,0,0.046276,-0.981828,-0.054777,17.62675,5.82726,-9.239638,0,0,0,0,0,0,0,1
-1.106372,-0.726174,0.207747,-129.456001,-41.239643,132.67723,0,0,0,0,-15.81317096,-9.40279164,-59.87021555,0,0.049945,-1.017725,-0.101458,16.124425,4.816498,-8.08695,0,0,0,0,0,0,0,1
-0.941576,-0.087908,0.358667,-81.731376,-33.016653,126.410696,0,0,0,0,-16.63048472,-9.73295817,-58.60610859,0,0.053917,-1.017684,-0.09758,19.10314,5.546917,-8.566322,0,0,0,0,0,0,0,1
-0.837493,0.125206,0.335461,-6.888399,-27.786159,124.273924,0,0,0,0,-16.69936871,-10.01081976,-57.36336935,0,0.057844,-1.009778,-0.097671,20.55811,6.433232,-9.014064,0,0,0,0,0,0,0,1
-0.881701,-0.023932,0.219009,41.342188,-15.569244,134.591119,0,0,0,0,-16.28594683,-10.1665122,-56.01745816,0,0.077621,-0.997792,-0.086191,22.644237,5.019741,-8.580377,0,0,0,0,0,0,0,1
-0.934123,-0.291332,0.074039,49.977419,3.906505,154.508513,0,0,0,0,-15.78617264,-10.12744715,-54.47237303,0,0.081639,-0.977917,-0.070733,19.311918,7.195774,-7.263311,0,0,0,0,0,0,0,1
-0.91446,-0.421289,0.011107,38.601478,25.282288,180.666405,0,0,0,0,-15.40015786,-9.87462427,-52.66570898,0,0.081556,-0.993834,-0.086252,19.039832,7.378411,-6.734473,0,0,0,0,0,0,0,1
-0.81876,-0.433585,0.033693,30.826382,40.446642,208.51472,0,0,0,0,-15.09189404,-9.47015785,-50.58056178,0,0.077547,-0.989957,-0.09407,19.289372,8.325653,-6.299104,0,0,0,0,0,0,0,1
-0.667143,-0.410748,0.091049,36.396082,46.136439,230.911955,0,0,0,0,-14.72793322,-9.00879346,-48.27144223,0,0.069858,-1.001636,-0.070457,18.511721,9.303967,-5.352515,0,0,0,0,0,0,0,1
-0.539593,-0.458893,0.143465,51.138674,43.087259,247.048281,0,0,0,0,-14.21654648,-8.57792087,-45.80095942,0,0.06978,-1.005677,-0.082157,20.908256,9.421866,-5.367431,0,0,0,0,0,0,0,1
-0.428142,-0.573834,0.152986,63.644819,34.995361,257.668996,0,0,0,0,-13.58009829,-8.22796726,-43.22426946,0,0.065805,-0.989893,-0.082245,20.494508,8.227765,-5.035625,0,0,0,0,0,0,0,1
-0.352652,-0.720125,0.143002,69.236086,25.060359,266.254916,0,0,0,0,-12.88773743,-7.97736367,-40.5617203,0,0.054042,-0.993809,-0.0743,20.788,7.493162,-5.264493,0,0,0,0,0,0,0,1
-0.301043,-0.834567,0.106924,69.650093,14.889513,277.068861,0,0,0,0,-12.1912365,-7.82846854,-37.79103169,0,0.058092,-0.989727,-0.058722,20.35712,5.809752,-5.091316,0,0,0,0,0,0,0,1
-0.257405,-0.949037,0.078452,65.886408,4.633762,290.865899,0,0,0,0,-11.53237242,-7.78213092,-34.8823727,0,0.04625,-0.997683,-0.062477,22.108329,5.900054,-5.70734,0,0,0,0,0,0,0,1
-0.229666,-1.039897,0.069376,62.054458,-5.401404,303.678228,0,0,0,0,-10.91182784,-7.83614496,-31.84559042,0,0.065972,-1.001584,-0.062606,24.257366,4.979052,-6.220059,0,0,0,0,0,0,0,1
-0.185959,-1.118853,0.045278,61.070706,-14.485901,312.201227,0,0,0,0,-10.30112078,-7.98100397,-28.72357815,0,0.073916,-1.001503,-0.054849,23.684294,4.583974,-6.826793,0,0,0,0,0,0,0,1
-0.166155,-1.185941,0.028983,64.862338,-22.064161,316.539402,0,0,0,0,-9.6524974,-8.20164558,-25.55818413,0,0.062042,-0.993666,-0.058724,23.464137,3.576089,-7.478133,0,0,0,0,0,0,0,1
-0.154377,-1.280675,0.016046,69.876708,-27.417734,319.077272,0,0,0,0,-8.95373032,-8.47582292,-22.36741141,0,0.073949,-0.989596,-0.04712,23.380156,2.139107,-8.045044,0,0,0,0,0,0,0,1
-0.158457,-1.32397,-0.003661,74.412395,-29.419666,321.119945,0,0,0,0,-8.20960637,-8.77001958,-19.15621196,0,0.066027,-0.985698,-0.050996,19.896137,1.839468,-7.980239,0,0,0,0,0,0,0,1
-0.186539,-1.402628,-0.039139,79.991096,-27.003718,324.731773,0,0,0,0,-7.40969541,-9.04005676,-15.90889423,0,0.093758,-0.993403,-0.035519,16.313342,0.866183,-7.798534,0,0,0,0,0,0,0,1
-0.230561,-1.477367,-0.063144,87.327433,-20.883717,331.351533,0,0,0,0,-6.53642108,-9.24889393,-12.5953789,0,0.066268,-1.005223,-0.023476,15.067203,-0.202107,-8.062413,0,0,0,0,0,0,0,1
-0.262721,-1.607482,-0.080441,94.665693,-12.054233,337.048629,0,0,0,0,-5.58976415,-9.36943626,-9.22489261,0,0.081937,-0.99738,-0.035393,14.921191,-0.719973,-8.832277,0,0,0,0,0.14921191,-0.00719973,-0.08832277,0
-0.271009,-1.773395,-0.071708,101.813257,-0.741853,338.372215,0,0,0,0,-4.57163158,-9.37685479,-5.84117046,0,0.07396,-1.009368,-0.050879,14.787897,-0.686755,-9.626745,0,0,0,0,0.29709088,-0.01406728,-0.18459022,0
-0.255405,-1.955071,-0.078444,108.993915,13.031894,339.183246,0,0,0,0,-3.48169243,-9.24653585,-2.449338,0,0.070243,-1.021007,-0.023388,18.164938,-0.778706,-11.779606,0,0,0,0,0.47874026,-0.02185434,-0.30238628,0
-0.187979,-2.152833,-0.066444,113.134345,29.282024,341.405572,0,0,0,0,-2.35034898,-8.95371561,0.96471772,0,0.078133,-1.009111,-0.019632,17.348008,0.147438,-13.869328,0,0,0,0,0.65222034,-0.02037996,-0.44107956,0
-0.016748,-2.291729,-0.04592,117.663864,45.770514,345.055607,0,0,0,0,-1.17371034,-8.49601047,4.41527379,0,0.066305,-1.00914,-0.019536,13.44574,-2.470235,-16.429977,0,0,0,0,0.78667774,-0.04508231,-0.60537933,0
0.326052,-2.408032,0.058564,129.367885,54.559755,348.214878,0,0,0,0,0.11996851,-7.95041292,7.89742257,0,0.090035,-1.016917,-0.011847,4.846585,0.339362,-18.897778,0,0,0,0,0.83514359,-0.04168869,-0.79435711,0
0.74451,-2.575666,0.127982,146.669441,50.925675,348.970821,0,0,0,0,1.58666292,-7.44115617,11.38713078,0,0.09814,-1.068103,0.004119,-6.379937,1.387052,-24.278779,0,0,0,0,0.77134422,-0.02781817,-1.0371449,0
1.114923,-2.829691,0.146594,156.166174,38.896935,343.08851,0,0,0,0,3.14832466,-7.05218682,14.81801588,0,0.078601,-1.155014,0.004939,-8.832588,3.703219,-29.510373,0,0,0,0,0.68301834,0.00921402,-1.33224863,0
